,Date/Time,Lat,Lon,Base,Time,Label,Date,Timestamp
139,7/4/2014 10:53:00,40.6879,-74.1816,B02512,10,Fourth of July,7/4/2014,10:53:00
140,7/4/2014 10:54:00,40.7458,-73.9941,B02512,10,Fourth of July,7/4/2014,10:54:00
141,7/4/2014 10:55:00,40.7762,-73.9614,B02512,10,Fourth of July,7/4/2014,10:55:00
142,7/4/2014 10:56:00,40.7056,-74.0073,B02512,10,Fourth of July,7/4/2014,10:56:00
143,7/4/2014 10:56:00,40.7482,-73.9889,B02512,10,Fourth of July,7/4/2014,10:56:00
144,7/4/2014 10:59:00,40.7625,-73.9834,B02512,10,Fourth of July,7/4/2014,10:59:00
145,7/4/2014 11:10:00,40.7368,-74.0044,B02512,11,Fourth of July,7/4/2014,11:10:00
146,7/4/2014 11:10:00,40.6416,-73.7889,B02512,11,Fourth of July,7/4/2014,11:10:00
147,7/4/2014 11:11:00,40.7505,-73.9739,B02512,11,Fourth of July,7/4/2014,11:11:00
148,7/4/2014 11:12:00,40.7948,-73.9721,B02512,11,Fourth of July,7/4/2014,11:12:00
149,7/4/2014 11:13:00,40.7268,-73.9956,B02512,11,Fourth of July,7/4/2014,11:13:00
150,7/4/2014 11:15:00,40.7403,-73.9904,B02512,11,Fourth of July,7/4/2014,11:15:00
151,7/4/2014 11:15:00,40.7403,-73.9904,B02512,11,Fourth of July,7/4/2014,11:15:00
152,7/4/2014 11:15:00,40.7414,-73.6097,B02512,11,Fourth of July,7/4/2014,11:15:00
153,7/4/2014 11:16:00,40.7736,-73.9517,B02512,11,Fourth of July,7/4/2014,11:16:00
154,7/4/2014 11:17:00,40.7729,-73.958,B02512,11,Fourth of July,7/4/2014,11:17:00
155,7/4/2014 11:17:00,40.7729,-73.958,B02512,11,Fourth of July,7/4/2014,11:17:00
156,7/4/2014 11:26:00,40.7485,-73.9884,B02512,11,Fourth of July,7/4/2014,11:26:00
157,7/4/2014 11:26:00,40.7225,-73.9942,B02512,11,Fourth of July,7/4/2014,11:26:00
